bps_provinsi_nama,bps_kota_nama,bps_kecamatan_nama,bps_kecamatan_kode,latitude,longitude,date,temperature,temperature_extreme_perc,is_temperature_extreme
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-10-22,34.20865609,15.66,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-10-29,34.21550629,15.68,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-11-05,34.22185277,11.31,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-11-12,34.2277563,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-11-19,34.23326773,11.34,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-11-26,34.23843,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-12-03,34.24327967,11.64,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KERTASEMAYA,3212080,-6.52747,108.35184,2023-12-10,34.24784807,11.66,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-08-27,36.13267455,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-09-03,36.15572333,8.8,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-09-10,36.17595028,8.85,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-09-17,36.19391408,8.89,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-09-24,36.21002726,8.93,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-10-01,36.22460235,11.13,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-10-08,36.23788134,11.16,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-10-15,36.25005507,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-10-22,36.26127649,11.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-10-29,36.27166989,11.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-11-05,36.28133757,7.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-11-12,36.29036458,7.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-11-19,36.29882238,7.26,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-11-26,36.30677153,7.28,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-12-03,36.31426374,13.07,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KRANGKENG,3212090,-6.49919,108.48111,2023-12-10,36.32134351,13.08,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-08-27,36.13267455,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-09-03,36.15572333,8.8,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-09-10,36.17595028,8.85,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-09-17,36.19391408,8.89,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-09-24,36.21002726,8.93,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-10-01,36.22460235,11.13,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-10-08,36.23788134,11.16,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-10-15,36.25005507,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-10-22,36.26127649,11.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-10-29,36.27166989,11.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-11-05,36.28133757,7.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-11-12,36.29036458,7.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-11-19,36.29882238,7.26,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-11-26,36.30677153,7.28,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-12-03,36.31426374,13.07,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,KARANGAMPEL,3212100,-6.45632,108.44969,2023-12-10,36.32134351,13.08,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-08-27,36.13267455,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-09-03,36.15572333,8.8,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-09-10,36.17595028,8.85,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-09-17,36.19391408,8.89,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-09-24,36.21002726,8.93,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-10-01,36.22460235,11.13,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-10-08,36.23788134,11.16,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-10-15,36.25005507,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-10-22,36.26127649,11.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-10-29,36.27166989,11.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-11-05,36.28133757,7.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-11-12,36.29036458,7.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-11-19,36.29882238,7.26,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-11-26,36.30677153,7.28,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-12-03,36.31426374,13.07,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JUNTINYUAT,3212110,-6.42901,108.43602,2023-12-10,36.32134351,13.08,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-08-27,36.13267455,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-09-03,36.15572333,8.8,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-09-10,36.17595028,8.85,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-09-17,36.19391408,8.89,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-09-24,36.21002726,8.93,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-10-01,36.22460235,11.13,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-10-08,36.23788134,11.16,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-10-15,36.25005507,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-10-22,36.26127649,11.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-10-29,36.27166989,11.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-11-05,36.28133757,7.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-11-12,36.29036458,7.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-11-19,36.29882238,7.26,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-11-26,36.30677153,7.28,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-12-03,36.31426374,13.07,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SLIYEG,3212120,-6.4551,108.35721,2023-12-10,36.32134351,13.08,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-08-27,36.13267455,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-09-03,36.15572333,8.8,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-09-10,36.17595028,8.85,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-09-17,36.19391408,8.89,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-09-24,36.21002726,8.93,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-10-01,36.22460235,11.13,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-10-08,36.23788134,11.16,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-10-15,36.25005507,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-10-22,36.26127649,11.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-10-29,36.27166989,11.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-11-05,36.28133757,7.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-11-12,36.29036458,7.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-11-19,36.29882238,7.26,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-11-26,36.30677153,7.28,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-12-03,36.31426374,13.07,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,JATIBARANG,3212130,-6.46668,108.2986,2023-12-10,36.32134351,13.08,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-08-27,36.13267455,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-09-03,36.15572333,8.8,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-09-10,36.17595028,8.85,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-09-17,36.19391408,8.89,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-09-24,36.21002726,8.93,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-10-01,36.22460235,11.13,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-10-08,36.23788134,11.16,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-10-15,36.25005507,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-10-22,36.26127649,11.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-10-29,36.27166989,11.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-11-05,36.28133757,7.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-11-12,36.29036458,7.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-11-19,36.29882238,7.26,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-11-26,36.30677153,7.28,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-12-03,36.31426374,13.07,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,BALONGAN,3212140,-6.36217,108.38717,2023-12-10,36.32134351,13.08,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-08-27,36.13267455,11.33,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-09-03,36.15572333,8.8,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-09-10,36.17595028,8.85,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-09-17,36.19391408,8.89,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-09-24,36.21002726,8.93,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-10-01,36.22460235,11.13,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-10-08,36.23788134,11.16,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-10-15,36.25005507,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-10-22,36.26127649,11.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-10-29,36.27166989,11.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-11-05,36.28133757,7.22,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-11-12,36.29036458,7.24,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-11-19,36.29882238,7.26,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-11-26,36.30677153,7.28,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-12-03,36.31426374,13.07,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,INDRAMAYU,3212150,-6.34802,108.32969,2023-12-10,36.32134351,13.08,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-07-02,35.43739243,11.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-07-09,35.70896107,12.03,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-07-16,35.8429027,12.36,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-07-23,35.92836034,12.57,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-07-30,35.98968128,12.72,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-08-06,36.03678972,11.1,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-08-13,36.07463708,11.19,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-08-20,36.10602343,11.27,TRUE
JAWA BARAT,KABUPATEN INDRAMAYU,SINDANG,3212160,-6.33621,108.32338,2023-08-27,36.13267455,11.33,TRUE
